frame_number,track_id,x,y,w,h,spoof_score,spoof_label
0,16,364,697,363,585,0.429,REAL
1,16,366,697,361,587,0.4248,REAL
2,16,368,697,360,588,0.4197,REAL
3,16,369,695,360,587,0.4242,REAL
4,16,370,695,360,586,0.4313,REAL
5,16,371,695,359,588,0.4259,REAL
6,16,372,695,359,588,0.4266,REAL
7,16,375,697,359,587,0.4224,REAL
8,16,378,697,358,587,0.424,REAL
9,16,379,698,359,588,0.4252,REAL
10,16,381,699,359,588,0.4317,REAL
11,16,382,699,360,588,0.4316,REAL
12,16,381,699,361,589,0.4245,REAL
13,16,381,701,361,589,0.4353,REAL
14,16,381,700,362,589,0.4319,REAL
15,16,381,701,362,590,0.4362,REAL
16,16,382,701,362,590,0.4311,REAL
17,16,382,700,363,591,0.4376,REAL
18,16,381,700,364,591,0.4352,REAL
19,16,382,700,364,591,0.4351,REAL
20,16,383,700,365,591,0.4339,REAL
21,16,383,701,365,590,0.4398,REAL
22,16,384,704,365,590,0.4331,REAL
23,16,385,705,366,591,0.4366,REAL
24,16,385,708,366,589,0.4334,REAL
25,16,386,710,366,589,0.4349,REAL
26,16,386,711,367,589,0.4386,REAL
27,16,386,712,367,589,0.4378,REAL
28,16,386,713,367,589,0.4292,REAL
29,16,399,713,365,591,0.4332,REAL
30,16,405,714,364,591,0.438,REAL
31,16,407,715,365,591,0.4345,REAL
32,16,408,715,365,591,0.4424,REAL
33,16,410,716,365,590,0.4433,REAL
34,16,411,717,365,590,0.443,REAL
35,16,412,717,365,591,0.4346,REAL
36,16,413,718,366,590,0.4409,REAL
37,16,415,718,366,591,0.4388,REAL
38,16,417,718,365,591,0.4392,REAL
39,16,419,718,364,592,0.4463,REAL
40,16,421,718,364,593,0.4352,REAL
41,16,423,719,365,594,0.4426,REAL
42,16,425,718,363,595,0.441,REAL
43,16,426,719,363,597,0.4396,REAL
44,16,427,718,363,599,0.4493,REAL
45,16,428,718,363,600,0.4395,REAL
46,16,429,717,362,603,0.4482,REAL
47,16,430,716,361,605,0.448,REAL
48,16,432,716,361,607,0.446,REAL
49,16,433,715,360,610,0.4513,REAL
50,16,434,715,359,610,0.4513,REAL
51,16,430,737,362,596,0.4485,REAL
52,16,433,724,360,603,0.4388,REAL
53,16,435,718,359,608,0.4432,REAL
54,16,437,715,358,611,0.4549,REAL
55,16,434,735,361,602,0.4407,REAL
56,16,435,743,364,596,0.4433,REAL
57,16,436,747,366,593,0.4373,REAL
58,16,438,749,369,592,0.4446,REAL
59,16,439,750,371,591,0.4396,REAL
60,16,439,750,374,591,0.4453,REAL
61,16,440,752,378,591,0.4373,REAL
62,16,439,752,381,591,0.4304,REAL
63,16,436,751,384,593,0.437,REAL
64,16,433,749,387,595,0.4318,REAL
65,16,431,748,388,597,0.4211,REAL
66,20,828,1333,70,112,0.0189,FAKE
66,16,429,747,389,597,0.4326,REAL
67,20,804,1320,72,114,0.0102,FAKE
