frame_number,track_id,x,y,w,h,spoof_score,spoof_label
0,1,364,697,363,585,0.2803,REAL
1,1,366,697,361,587,0.2995,REAL
2,1,368,697,360,588,0.3224,REAL
3,1,369,695,360,587,0.325,REAL
4,1,370,695,360,586,0.3265,REAL
5,1,371,695,359,588,0.3286,REAL
6,1,372,695,359,588,0.3247,REAL
7,1,375,696,359,588,0.3252,REAL
8,1,378,697,358,587,0.3181,REAL
9,1,379,698,359,588,0.3064,REAL
10,1,381,699,359,588,0.3286,REAL
11,1,382,699,360,588,0.3165,REAL
12,1,381,699,361,588,0.2998,REAL
13,1,381,701,361,589,0.3023,REAL
14,1,381,700,362,589,0.3041,REAL
15,1,381,701,362,590,0.3116,REAL
16,1,382,701,362,590,0.3041,REAL
17,1,382,700,363,590,0.3148,REAL
18,1,381,700,364,591,0.3114,REAL
19,1,382,700,364,591,0.3049,REAL
20,1,383,700,365,590,0.3032,REAL
21,1,383,701,365,590,0.3093,REAL
22,1,384,704,365,590,0.2972,REAL
23,1,385,705,366,591,0.2897,REAL
24,1,385,708,366,589,0.2888,REAL
25,1,386,710,366,589,0.289,REAL
26,1,386,711,367,589,0.2867,REAL
27,1,386,712,367,589,0.3036,REAL
28,1,386,713,367,589,0.3137,REAL
29,1,399,713,365,591,0.3078,REAL
30,1,405,714,364,591,0.2976,REAL
31,1,407,715,365,591,0.3103,REAL
32,1,408,715,365,591,0.2963,REAL
33,1,410,716,365,590,0.3027,REAL
34,1,411,716,365,590,0.3016,REAL
35,1,412,717,365,591,0.3024,REAL
36,1,413,718,366,590,0.3047,REAL
37,1,415,718,366,591,0.2914,REAL
38,1,417,718,365,591,0.3012,REAL
39,1,419,718,364,592,0.296,REAL
40,1,421,718,364,593,0.2991,REAL
41,1,423,719,365,594,0.2992,REAL
42,1,425,718,363,595,0.3001,REAL
43,1,426,719,363,597,0.2971,REAL
44,1,427,718,363,599,0.2962,REAL
45,1,428,718,363,600,0.2994,REAL
46,1,429,717,362,603,0.3001,REAL
47,1,430,717,361,605,0.3005,REAL
48,1,431,716,361,607,0.3034,REAL
49,1,432,715,360,609,0.2954,REAL
50,1,434,715,359,610,0.302,REAL
51,1,430,737,362,596,0.3021,REAL
52,1,433,724,360,602,0.3012,REAL
53,1,435,718,359,608,0.2746,REAL
54,1,437,716,358,610,0.2723,REAL
55,1,434,735,361,602,0.288,REAL
56,1,435,743,364,596,0.3033,REAL
57,1,436,747,366,593,0.2793,REAL
58,1,438,749,369,592,0.2785,REAL
59,1,439,750,371,591,0.2705,REAL
60,1,439,750,374,591,0.2611,REAL
61,1,440,752,378,591,0.2392,FAKE
62,1,439,752,381,591,0.2528,REAL
63,1,436,751,384,593,0.2672,REAL
64,1,433,749,387,595,0.2787,REAL
65,1,431,748,388,597,0.2694,REAL
66,5,828,1333,70,112,0.2174,FAKE
66,1,429,747,389,597,0.2831,REAL
67,5,804,1320,72,114,0.281,REAL
67,1,426,745,390,597,0.3148,REAL
68,5,786,1311,72,117,0.291,REAL
68,1,427,722,390,607,0.3006,REAL
69,5,780,1308,73,118,0.2588,REAL
69,1,428,711,390,616,0.2994,REAL
70,5,781,1307,73,117,0.2175,FAKE
70,1,429,705,391,623,0.2958,REAL
71,5,782,1305,73,115,0.251,REAL
71,1,431,699,392,629,0.3198,REAL
72,5,769,1306,72,113,0.3235,REAL
72,1,432,691,393,630,0.3229,REAL
73,5,744,1307,71,112,0.3356,REAL
73,1,433,682,395,629,0.3422,REAL
74,1,432,674,396,626,0.2657,REAL
75,1,428,669,398,622,0.2975,REAL
76,1,426,670,398,623,0.2709,REAL
77,1,424,673,397,621,0.2609,REAL
78,1,420,678,398,617,0.2592,REAL
79,1,421,681,397,617,0.2505,REAL
80,6,594,1344,69,110,0.3561,REAL
80,1,421,684,397,615,0.2686,REAL
81,6,590,1351,68,108,0.2772,REAL
81,1,420,687,397,616,0.2791,REAL
